CurrentURL	MID	editor_data	photographer_data	illustrator_data	altTitles	notes	lang	text	Title	composer_data	lyricist_data	arranger_data	Publisher	PublisherLocationTest	testDates	Donor	Distributor	subject_data	CallNumber	PlateNumber	Series	CollectionSource	LargerWork	Keywords	zImagePath	MidiPath	zNumberOfPages	TitleSearchHits	Incomplete
http://sheetmusic.library.sc.edu/Music.asp?mid=4820	4820					For voice and piano.|Second copy in folder.|Pl. no. 29750	English	"First line of text|I saw a ship a-sailing, a-sailing, a-sailing, with emeralds and rubies and sapphires in her hold."	An old song re-sung	"Griffes, Charles Tomlinson, 1884-1920|http://id.loc.gov/authorities/names/n80089682"	"Masefield, John, 1878-1967|http://id.loc.gov/authorities/names/n80067094"		"G. Schirmer, Inc."	"New York, NY"	1920	Gene Ferguson		Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188	Sheet music 3146					"bosun, bawling, a-steering, amethysts, musky yellow wine, a-sinking, claret, chinking"			0	71	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4826	4826					For piano and voice.|Translated from Italian by A.M. Von Blomberg .|Pl. no. C.W.H. 242.	Unknown		Nebbie (mists)	"Respighi, Ottorino, 1879-1936|http://id.loc.gov/authorities/names/n80014383"	"Negri, Ada, 1870-1945|http://id.loc.gov/authorities/names/n82230171"		Charles W. Homeyer & Co.	"Boston, MA"	1921	Gene Ferguson		Songs (High voice) with piano|http://id.loc.gov/authorities/subjects/sh85125149	Sheet music 3152					"suffering, watch, silent, dreamy, mists, veiling, croaking, aloud, ravens, rugged, wings, fly, trees, naked, branches"			0	56	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4827	4827					"For voice and piano.|Title page: ""To Arthur Renton.""|Spanish version by Andres de Segurola.|Pl. no. 1116-8"	English	"First line of text|Do you remember an Inn, Miranda, do you remember an Inn?"	Miranda	"Hageman, Richard, 1881-1966|http://id.loc.gov/authorities/names/no89001637"	"Belloc, Hilaire, 1870-1953|http://id.loc.gov/authorities/names/n80046751"		Galaxy Music Corporation	"New York, NY"	1940	Gene Ferguson		Songs (High voice) with piano|http://id.loc.gov/authorities/subjects/sh85125149	Sheet music 3153					"tedding, fleas, tar, muleteers, verandah, chancing, clapper"			0	25	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4831	4831					"For voice and piano.|Old English song, Winthrop Rogers Edition.|Title page: ""For Arthur Frith.""|Pl. no. 4038"	English	"First line of text|Drink to me only with thine eyes, and I will pledge with mine."	Drink to me only with thine eyes	"Mellish, Colonel, 1777-1817|"	"Jonson, Ben, 1573?-1637|http://id.loc.gov/authorities/names/n80044918"	"Quilter, Roger, 1877-1953|http://id.loc.gov/authorities/names/n81016948"	Boosey & Hawkes	"New York, NY"	1921	Gene Ferguson		Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188	Sheet music 3157					"kiss, cup, thirst, Jove's nectar, wreath"			0	51	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4836	4836					"Version in A for high voice and piano.|Dedicated to Reinald Werrenrath.|Version for medium voice: see <a href=""http://sheetmusic.library.sc.edu/Music.asp?mid=4835"">Sheet music 3161</a>.|Pl. no.: 30568"	English	First line of text|Let it be beautiful when I sing the last song.	The last song	"Rogers, James H. (James Hotchkiss), 1857-1940|http://id.loc.gov/authorities/names/no90012175"	"Alexander, Hartley Burr, 1873-1939|http://id.loc.gov/authorities/names/n79081591"		"G. Schirmer, Inc."	"New York, NY"	1922	Gene Ferguson		Songs (High voice) with piano|http://id.loc.gov/authorities/subjects/sh85125149	Sheet music 3162								0	42	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4839	4839					For voice and piano with chord symbols.|French text by Emelia Renaud.|Spanish text by Johnnie Camacho.	English	"First line of verse|When the mellow moon begins to beam, ev'ry night I dream a little dream. :: First line of chorus|Someday he'll come along the man I love; and he'll be big and strong, the man I love."	The man I love	"Gershwin, George, 1898-1937|http://id.loc.gov/authorities/names/n79077265"	"Gershwin, Ira, 1896-1983|http://id.loc.gov/authorities/names/n50076010"		New World Music Corporation	"New York, NY"	1951	Dorothy K. Payne		Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188 ; Musicals--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh2008108139 ; Popular music--1951-1960|http://id.loc.gov/authorities/subjects/sh87003306	Sheet music 3165				Lady be good	"Prince Charming, absurd, Sunday, little home"			0	18	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4895	4895					"For piano.|Schubert-Liszt transcription, abridged edition.|Pl. no. 18282-3"	No linguistic content		"Soiree de Vienne, No. 6"	"Schubert, Franz, 1797-1828|http://id.loc.gov/authorities/names/n50000561"		"Liszt, Franz, 1811-1886|http://id.loc.gov/authorities/names/n79079048"	Theodore Presser Co.	"Philadelphia, PA"	1922	Jean Woods		Piano music|http://id.loc.gov/authorities/subjects/sh85101782	Sheet music 3221								0	67	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4898	4898					For SA voices and piano.|Pl. no. 5539-2	English	"First line of text|Music it was we brought from heav'n, on an angel's breath so pure, and it alone may we carry back, as a thing which shall endure."	Salutation! (Choral prologue)	"Gaines, Samuel Richards, 1869-1945|http://id.loc.gov/authorities/names/no93014519"	"Gaines, Samuel Richards, 1869-1945|http://id.loc.gov/authorities/names/no93014519"		J. Fischer & Bro.	"New York, NY"	1925	Jean Woods		"Choruses, Secular (Women's voices)|http://id.loc.gov/authorities/subjects/sh85024942"	Sheet music 3224		Choruses in Octavo Form			"celestial, wings, song"			0	111	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4803	4803					"For voice and piano, with guitar chord diagrams.|Cover photograph of musical group the Commodores.|Pl. no.: 2596TSMX-7"	English	"First line of text|Thanks for the times that you've given me, the mem'ries are all in my mind."	Three times a lady	"Richie, Lionel|http://id.loc.gov/authorities/names/n84043605"	"Richie, Lionel|http://id.loc.gov/authorities/names/n84043605"		"Jobete Music Co., Inc."	"Hollywood, CA"	1978	Donna Windham		Popular music--1971-1980|http://id.loc.gov/authorities/subjects/sh87003311	Sheet music 3129								0	25	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4841	4841					For voice and piano with chord symbols.|French version by Emelia Renaud.|Pl. no. S-8889-4 Fr.	English	"First line of verse|April's in the air, but here in Paris April wears a diff'rent gown. :: First line of refrain|April in Paris, chestnuts in blossom, holiday tables under the trees."	April in Paris	"Duke, Vernon, 1903-1969|http://id.loc.gov/authorities/names/n80125365"	"Harburg, E. Y. (Edgar Yipsel), 1896-1981|http://id.loc.gov/authorities/names/n85342788"		Harms	"New York, NY"	1947	Dorothy K. Payne		Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188 ; Musicals--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh2008108139 ; Popular music--1941-1950|http://id.loc.gov/authorities/subjects/sh87003305	Sheet music 3167				Walk a little faster	"waltzing, tang, live, reprise, Spring, embrace"			0	47	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4844	4844					"For voice and piano with chord symbols.|Title song from the 20th Century-Fox film, a Stanley Donen production.|Cover inset photos of Audrey Hepburn and Albert Finney."	English	"First line of text|If you're feeling fancy free, come wander through the world with me, and any place we chance to be will be our rendezvous."	Two for the road	"Mancini, Henry|http://id.loc.gov/authorities/names/n81067977"	"Bricusse, Leslie|http://id.loc.gov/authorities/names/n86031627"		"Larry Shayne Music, Inc."	"New York, NY"	1967	Dorothy K. Payne		Songs (Low voice) with piano|http://id.loc.gov/authorities/subjects/sh85125168 ; Motion picture music--Excerpts--Vocal scores with piano| ; Popular music--1961-1970|http://id.loc.gov/authorities/subjects/sh87003307	Sheet music 3170				Two for the road	"years, souvenirs, summertime, wine, smile"			0	27	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4846	4846					"For voice and piano with chord symbols.|Original French lyric by Gilles Thibault, not included.|Recorded by Frank Sinatra on Reprise Records.|Cover inset photo of Sinatra."	English	"First line of text|And now the end is near, and so I face the final curtain, my friend, I'll say it clear, I'll state my case, of which I'm certain."	My way	"Revaux, Jacques|http://id.loc.gov/authorities/names/no99038420 ; Francois, C.|"	"Anka, Paul|http://id.loc.gov/authorities/names/n83046567"		Cimino Publications	"New York, NY"	1969	Dorothy K. Payne		Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188 ; Popular music--1961-1970|http://id.loc.gov/authorities/subjects/sh87003307	Sheet music 3172					"regrets, chartered, laughed and cried, shy, highway, chew, ate, kneels, blows"			0	41	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=4847	4847					For piano and voice.|Original copyright 1898 by Edoardo Sonzogno.|Pl. no. M. 992 S.	Italian	First line of text|Amor ti vieta di non amar.	Fedora	"Giordano, Umberto, 1867-1948|http://id.loc.gov/authorities/names/n79107709"	"Colautti, Arturo, 1851-1913|http://id.loc.gov/authorities/names/n84104583"		Casa Musicale Sonzogno	"Milan, Italy"	1952	Gene Ferguson		Songs (High voice) with piano|http://id.loc.gov/authorities/subjects/sh85125149 ; Operas|http://id.loc.gov/authorities/subjects/sh85094914	Sheet music 3173				Dramma di V. Sardou ridotto in tre atti per la scena lirica da Arturo Colautti				0	13	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4857	4857					For voice and piano.|Pl. no. WJ 401	Spanish	First line of text|Cuando el rey Nimrod al campo salia mirava en el cielo y en la estreyeria.	Cuando el rey Nimrod	"Neumann, Richard J.|http://id.loc.gov/authorities/names/n93100461"			Transcontinental Music Publications	"New York, NY"	1972	Gene Ferguson		Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188	Sheet music 3183		Ladino Folksong Series			"giuderiya, avinu, Israel, saludemos, Verdadero"			0	14	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4858	4858					For voice and piano.|Sung by character Nadir.|Pl. no. 9824	German	"First line of text|Hor' ich die Stimme im Traum, die so tief mich erreget?"	Rezitativ und romanze: Hor' ich die stimme im traume	"Bizet, Georges, 1838-1875|http://id.loc.gov/authorities/names/n79116212"	"Hartmann, Ludwig, 1836-1910|http://id.loc.gov/authorities/names/n88116188"		N. Simrock	"Hamburg, Germany"	1800-1999	Gene Ferguson		Songs (High voice) with piano|http://id.loc.gov/authorities/subjects/sh85125149 ; Operas--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh85094935	Sheet music 3184				Die perlenfischer	"erblicken, Fieberwahn, Gewissen, Seele, traumt, Freund, Nacht, Brust, zuruck"			0	42	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4859	4859					"For voice and piano.|Tenor aria from Act I, Scene 2.|Includes English version.|Cover inset portrait and autograph of Cornelius.|Pl. no. 24728"	English|German	First line of text|So leb' ich noch! So hat noch nicht Der Liebe Feuer mich zerstort?	So lib' ich noch (O life how long)	"Cornelius, Peter, 1824-1874|http://id.loc.gov/authorities/names/n83067165"	"Hasse, Max, 1859-1935|http://id.loc.gov/authorities/names/no92010344"		Breitkopf & Härtel	"Leipzig, Germany"	1800-1999	Gene Ferguson		Songs (High voice) with piano|http://id.loc.gov/authorities/subjects/sh85125149 ; Operas--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh85094935	Sheet music 3185				Der barbier von Bagdad	"Margiana, Pein, Liebesgunst, Erscheinen, Tod, Verwelken, allein, Herz"			0	22	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4866	4866					For voice and piano.|Rudolph's aria from Act I.|English text by William Grist.|Pl. no. 112615	English|Italian	"First line of text (Italian)|Che gelida manina, se la lasci riscaldar. :: First line of text (English)|Your tiny hand is frozen!"	Che gelida manina (Your tiny hand is frozen)	"Puccini, Giacomo, 1858-1924|http://id.loc.gov/authorities/names/n79119152"			G. Ricordi	"New York, NY"	1909	Gene Ferguson		Songs (High voice) with piano|http://id.loc.gov/authorities/subjects/sh85125149 ; Operas--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh85094935	Sheet music 3192				La boheme	"fortuna, signorina, faccio, poeta, poverta, sogni, talor, poiche, chi siete"			0	73	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4910	4910					For piano solo.|Pl. no.: 11826	No linguistic content		The merry month of May : rondino	"Grunn, Homer, 1880-1944|http://id.loc.gov/authorities/names/nr97012944"			The Arthur P. Schmidt Co.	"Boston, MA"	1920	Jean Woods		Piano music|http://id.loc.gov/authorities/subjects/sh85101782	Sheet music 3236				2 compositions for the pianoforte				0	20	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4919	4919					"For voice and piano.|Title page: ""To Janet Fairbank.""|Pl. no. 814-5"	English	"First line of text|'Driver, what stream is it?' I asked, well knowing it was our lordly Hudson hardly flowing."	The lordly Hudson	"Rorem, Ned, 1923-|http://id.loc.gov/authorities/names/n79122081"	"Goodman, Paul, 1911-1972|http://id.loc.gov/authorities/names/n79045067"		Mercury Music Corporation	"New York, NY"	1947	Gene Ferguson		Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188	Sheet music 3244					"green-grown, suffrage, peer, home"			0	22	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4944	4944					For solo piano.|Publisher no.: E.M. Co. 631| Pl. no.: E.M. Co. 631-3.	No linguistic content		"Cherry Blossoms, an intermezzo, Op. 54"	"Anthony, Bert R.|http://id.loc.gov/authorities/names/no2003002515"			Evans	"Boston, MA"	1910	Jean Woods		Piano music|http://id.loc.gov/authorities/subjects/sh85101782	Sheet music 3269								0	33	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4991	4991	"Siloti, Alexander, 1863-1945|http://id.loc.gov/authorities/names/n85120544"				For piano solo.|Fingered by Carl Deis.|Dedicated to Monsieur A. Siloti.|Pl. no.: 39447	No linguistic content		"Prelude in E flat : op. 23, no. 6"	"Rachmaninoff, Sergei, 1873-1943|http://id.loc.gov/authorities/names/n50054908"			"G. Schirmer, Inc."	"New York, NY"	1800-1999	Margaret C. Truett		Piano music|http://id.loc.gov/authorities/subjects/sh85101782	Sheet music 3304		Piano compositions by Russian composers						0	26	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4798	4798					"For voice and piano, with guitar chord symbols.|Cover photograph of musical duo the Carpenters."	English	"First line of text|You and me against the world, sometimes it feels like you and me against the world."	You and me against the world	"Williams, Paul, 1940-|http://id.loc.gov/authorities/names/n79140938 ; Ascher, Kenny|http://id.loc.gov/authorities/names/n91117214"	"Williams, Paul, 1940-|http://id.loc.gov/authorities/names/n79140938 ; Ascher, Kenny|http://id.loc.gov/authorities/names/n91117214"		Almo Publications	"Hollywood, CA"	1974	Donna Windham		Popular music--1971-1980|http://id.loc.gov/authorities/subjects/sh87003311	Sheet music 3124								0	14	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=4799	4799					"For voice and piano, with guitar chord diagrams.|Cover photograph of Barbra Streisand."	English	"First line of text|Love, soft as an easy chair; love, fresh as the morning air."	"Evergreen : love theme from ""A Star Is Born"""	"Streisand, Barbra|http://id.loc.gov/authorities/names/n80144605"	"Williams, Paul, 1940-|http://id.loc.gov/authorities/names/n79140938"		Warner Bros. Publications Inc.	"New York, NY"	1976	Donna Windham		Popular music--1971-1980|http://id.loc.gov/authorities/subjects/sh87003311 ; Motion picture music--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh85088059	Sheet music 3125								0	25	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4804	4804					"For voice and piano, with guitar chord diagrams.|Cover photograph of musical duo the Carpenters.|Pl. no.: TMA-4833-3"	English	"First line of text|Sing! Sing a song. Sing out loud, sing out strong."	Sing	"Raposo, Joe|http://id.loc.gov/authorities/names/n82013465"	"Raposo, Joe|http://id.loc.gov/authorities/names/n82013465"		"Jonico Music, Inc."		1972	Donna Windham		Popular music--1971-1980|http://id.loc.gov/authorities/subjects/sh87003311	Sheet music 3130								0	28	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4807	4807					"For piano solo, with chord symbols."	No linguistic content		"Etude in E major, op. 10, no. 3 : Tristesse"	"Chopin, Frédéric, 1810-1849|http://id.loc.gov/authorities/names/n79127769"			Larrabee Publications	"New York, NY"	1966	Donna Windham		Piano music|http://id.loc.gov/authorities/subjects/sh85101782	Sheet music 3133		Encore Series						0	27	N
